0,0,0
1,0,0
2,0,0
3,0,0
4,0.044216543,-0.091717765
5,0.044216543,-0.091717765
6,0.044216543,-0.091717765
7,0.044216543,-0.091717765
8,0.17077418,-0.43678394
9,0.17077418,-0.43678394
10,0.17077418,-0.43678394
11,0.17077418,-0.43678394
12,0.3579664,-1.1384217
13,0.3579664,-1.1384217
14,0.3579664,-1.1384217
15,0.3579664,-1.1384217
16,0.572161,-2.2729554
17,0.572161,-2.2729554
18,0.572161,-2.2729554
19,0.572161,-2.2729554
20,0.7755596,-3.8563375
21,0.7755596,-3.8563375
22,0.7755596,-3.8563375
23,0.7755596,-3.8563375
24,0.9337808,-5.817422
25,0.9337808,-5.817422
26,0.9337808,-5.817422
27,0.9337808,-5.817422
28,1.0231392,-7.985803
29,1.0231392,-7.985803
30,1.0231392,-7.985803
31,1.0231392,-7.985803
32,1.0334781,-10.103715
33,1.0334781,-10.103715
34,1.0334781,-10.103715
35,1.0334781,-10.103715
36,0.9691301,-11.859747
37,0.9691301,-11.859747
38,0.9691301,-11.859747
39,0.9691301,-11.859747
40,0.87204105,-13.348388
41,0.87204105,-13.348388
42,0.87204105,-13.348388
43,0.87204105,-13.348388
44,0.77742916,-14.860468
45,0.77742916,-14.860468
46,0.77742916,-14.860468
47,0.77742916,-14.860468
48,0.6875506,-16.371885
49,0.6875506,-16.371885
50,0.6875506,-16.371885
51,0.6875506,-16.371885
52,0.60454464,-17.856983
53,0.60454464,-17.856983
54,0.60454464,-17.856983
55,0.60454464,-17.856983
56,0.52954006,-19.29069
57,0.52954006,-19.29069
58,0.52954006,-19.29069
59,0.52954006,-19.29069
60,0.46388915,-20.648489
61,0.46388915,-20.648489
62,0.46388915,-20.648489
63,0.46388915,-20.648489
64,0.40757945,-21.907799
65,0.40757945,-21.907799
66,0.40757945,-21.907799
67,0.40757945,-21.907799
68,0.36036205,-23.04682
69,0.36036205,-23.04682
70,0.36036205,-23.04682
71,0.36036205,-23.04682
72,0.32118034,-24.047186
73,0.32118034,-24.047186
74,0.32118034,-24.047186
75,0.32118034,-24.047186
76,0.28857422,-24.89359
77,0.28857422,-24.89359
78,0.28857422,-24.89359
79,0.28857422,-24.89359
80,0.2602382,-25.574654
81,0.2602382,-25.574654
82,0.2602382,-25.574654
83,0.2602382,-25.574654
84,0.23340034,-26.08177
85,0.23340034,-26.08177
86,0.23340034,-26.08177
87,0.23340034,-26.08177
88,0.20469,-26.411444
89,0.20469,-26.411444
90,0.20469,-26.411444
91,0.20469,-26.411444
92,0.17049527,-26.564362
93,0.17049527,-26.564362
94,0.17049527,-26.564362
95,0.17049527,-26.564362
96,0.12666607,-26.546003
97,0.12666607,-26.546003
98,0.12666607,-26.546003
99,0.12666607,-26.546003
100,0.06885815,-26.364908
101,0.06885815,-26.364908
102,0.06885815,-26.364908
103,0.06885815,-26.364908
104,-0.007124901,-26.034803
105,-0.007124901,-26.034803
106,-0.007124901,-26.034803
107,-0.007124901,-26.034803
108,-0.105794914,-25.572937
109,-0.105794914,-25.572937
110,-0.105794914,-25.572937
111,-0.105794914,-25.572937
112,-0.23127748,-25.000484
113,-0.23127748,-25.000484
114,-0.23127748,-25.000484
115,-0.23127748,-25.000484
116,-0.38771632,-24.340185
117,-0.38771632,-24.340185
118,-0.38771632,-24.340185
119,-0.38771632,-24.340185
120,-0.5785885,-23.618547
121,-0.5785885,-23.618547
122,-0.5785885,-23.618547
123,-0.5785885,-23.618547
124,-0.8070051,-22.863018
125,-0.8070051,-22.863018
126,-0.8070051,-22.863018
127,-0.8070051,-22.863018
128,-1.0754353,-22.102848
129,-1.0754353,-22.102848
130,-1.0754353,-22.102848
131,-1.0754353,-22.102848
132,-1.3858033,-21.366085
133,-1.3858033,-21.366085
134,-1.3858033,-21.366085
135,-1.3858033,-21.366085
136,-1.7387935,-20.682043
137,-1.7387935,-20.682043
138,-1.7387935,-20.682043
139,-1.7387935,-20.682043
140,-2.134451,-20.077347
141,-2.134451,-20.077347
142,-2.134451,-20.077347
143,-2.134451,-20.077347
144,-2.5718014,-19.577913
145,-2.5718014,-19.577913
146,-2.5718014,-19.577913
147,-2.5718014,-19.577913
148,-3.0491037,-19.205597
149,-3.0491037,-19.205597
150,-3.0491037,-19.205597
151,-3.0491037,-19.205597
152,-3.5633593,-18.98052
153,-3.5633593,-18.98052
154,-3.5633593,-18.98052
155,-3.5633593,-18.98052
156,-4.1105065,-18.917053
157,-4.1105065,-18.917053
158,-4.1105065,-18.917053
159,-4.1105065,-18.917053
160,-4.685851,-19.026987
161,-4.685851,-19.026987
162,-4.685851,-19.026987
163,-4.685851,-19.026987
164,-5.2834234,-19.315617
165,-5.2834234,-19.315617
166,-5.2834234,-19.315617
167,-5.2834234,-19.315617
168,-5.896601,-19.784973
169,-5.896601,-19.784973
170,-5.896601,-19.784973
171,-5.896601,-19.784973
172,-6.517719,-20.429419
173,-6.517719,-20.429419
174,-6.517719,-20.429419
175,-6.517719,-20.429419
176,-7.1388087,-21.240211
177,-7.1388087,-21.240211
178,-7.1388087,-21.240211
179,-7.1388087,-21.240211
180,-7.7510815,-22.201805
181,-7.7510815,-22.201805
182,-7.7510815,-22.201805
183,-7.7510815,-22.201805
184,-8.345488,-23.295225
185,-8.345488,-23.295225
186,-8.345488,-23.295225
187,-8.345488,-23.295225
188,-8.912748,-24.49409
189,-8.912748,-24.49409
190,-8.912748,-24.49409
191,-8.912748,-24.49409
192,-9.443468,-25.770557
193,-9.443468,-25.770557
194,-9.443468,-25.770557
195,-9.443468,-25.770557
196,-9.928309,-27.090649
197,-9.928309,-27.090649
198,-9.928309,-27.090649
199,-9.928309,-27.090649
200,-10.358072,-28.419718
201,-10.358072,-28.419718
202,-10.358072,-28.419718
203,-10.358072,-28.419718
204,-10.724375,-29.717636
205,-10.724375,-29.717636
206,-10.724375,-29.717636
207,-10.724375,-29.717636
208,-11.019019,-30.945675
209,-11.019019,-30.945675
210,-11.019019,-30.945675
211,-11.019019,-30.945675
212,-11.234681,-32.061924
213,-11.234681,-32.061924
214,-11.234681,-32.061924
215,-11.234681,-32.061924
216,-11.364978,-33.026993
217,-11.364978,-33.026993
218,-11.364978,-33.026993
219,-11.364978,-33.026993
220,-11.404761,-33.799736
221,-11.404761,-33.799736
222,-11.404761,-33.799736
223,-11.404761,-33.799736
224,-11.349677,-34.343933
225,-11.349677,-34.343933
226,-11.349677,-34.343933
227,-11.349677,-34.343933
228,-11.19684,-34.623196
229,-11.19684,-34.623196
230,-11.19684,-34.623196
231,-11.19684,-34.623196
232,-10.94472,-34.60772
233,-10.94472,-34.60772
234,-10.94472,-34.60772
235,-10.94472,-34.60772
236,-10.592992,-34.26933
237,-10.592992,-34.26933
238,-10.592992,-34.26933
239,-10.592992,-34.26933
240,-10.142945,-33.58761
241,-10.142945,-33.58761
