0,0,0
1,0,0
2,0,0
3,0,0
4,0.5689632,-1.0273458
5,0.5689632,-1.0273458
6,0.5689632,-1.0273458
7,0.5689632,-1.0273458
8,2.3165786,-4.047782
9,2.3165786,-4.047782
10,2.3165786,-4.047782
11,2.3165786,-4.047782
12,5.1440067,-8.705937
13,5.1440067,-8.705937
14,5.1440067,-8.705937
15,5.1440067,-8.705937
16,8.747695,-14.350082
17,8.747695,-14.350082
18,8.747695,-14.350082
19,8.747695,-14.350082
20,12.66304,-20.144821
21,12.66304,-20.144821
22,12.66304,-20.144821
23,12.66304,-20.144821
24,16.341488,-25.218576
25,16.341488,-25.218576
26,16.341488,-25.218576
27,16.341488,-25.218576
28,19.245329,-28.81546
29,19.245329,-28.81546
30,19.245329,-28.81546
31,19.245329,-28.81546
32,20.944366,-30.424713
33,20.944366,-30.424713
34,20.944366,-30.424713
35,20.944366,-30.424713
36,21.19183,-29.860348
37,21.19183,-29.860348
38,21.19183,-29.860348
39,21.19183,-29.860348
40,20.588568,-28.128275
41,20.588568,-28.128275
42,20.588568,-28.128275
43,20.588568,-28.128275
44,19.793495,-26.203426
45,19.793495,-26.203426
46,19.793495,-26.203426
47,19.793495,-26.203426
48,18.8184,-24.118217
49,18.8184,-24.118217
50,18.8184,-24.118217
51,18.8184,-24.118217
52,17.677784,-21.906801
53,17.677784,-21.906801
54,17.677784,-21.906801
55,17.677784,-21.906801
56,16.389376,-19.605425
57,16.389376,-19.605425
58,16.389376,-19.605425
59,16.389376,-19.605425
60,14.9728,-17.25047
61,14.9728,-17.25047
62,14.9728,-17.25047
63,14.9728,-17.25047
64,13.450517,-14.879193
65,13.450517,-14.879193
66,13.450517,-14.879193
67,13.450517,-14.879193
68,11.846467,-12.527644
69,11.846467,-12.527644
70,11.846467,-12.527644
71,11.846467,-12.527644
72,10.1859045,-10.231219
73,10.1859045,-10.231219
74,10.1859045,-10.231219
75,10.1859045,-10.231219
76,8.494638,-8.02293
77,8.494638,-8.02293
78,8.494638,-8.02293
79,8.494638,-8.02293
80,6.7990274,-5.9336495
81,6.7990274,-5.9336495
82,6.7990274,-5.9336495
83,6.7990274,-5.9336495
84,5.1252394,-3.9906576
85,5.1252394,-3.9906576
86,5.1252394,-3.9906576
87,5.1252394,-3.9906576
88,3.4987261,-2.2180667
89,3.4987261,-2.2180667
90,3.4987261,-2.2180667
91,3.4987261,-2.2180667
92,1.9433213,-0.6357484
93,1.9433213,-0.6357484
94,1.9433213,-0.6357484
95,1.9433213,-0.6357484
96,0.48149586,0.7406773
97,0.48149586,0.7406773
98,0.48149586,0.7406773
99,0.48149586,0.7406773
100,-0.8662529,1.9004883
101,-0.8662529,1.9004883
102,-0.8662529,1.9004883
103,-0.8662529,1.9004883
104,-2.0822358,2.8375933
105,-2.0822358,2.8375933
106,-2.0822358,2.8375933
107,-2.0822358,2.8375933
108,-3.1514306,3.5505998
109,-3.1514306,3.5505998
110,-3.1514306,3.5505998
111,-3.1514306,3.5505998
112,-4.0620756,4.0429196
113,-4.0620756,4.0429196
114,-4.0620756,4.0429196
115,-4.0620756,4.0429196
116,-4.8053274,4.322827
117,-4.8053274,4.322827
118,-4.8053274,4.322827
119,-4.8053274,4.322827
120,-5.3759627,4.402829
121,-5.3759627,4.402829
122,-5.3759627,4.402829
123,-5.3759627,4.402829
124,-5.7723,4.299113
125,-5.7723,4.299113
126,-5.7723,4.299113
127,-5.7723,4.299113
128,-5.9961596,4.0317664
129,-5.9961596,4.0317664
130,-5.9961596,4.0317664
131,-5.9961596,4.0317664
132,-6.0522227,3.6237333
133,-6.0522227,3.6237333
134,-6.0522227,3.6237333
135,-6.0522227,3.6237333
136,-5.9489384,3.100743
137,-5.9489384,3.100743
138,-5.9489384,3.100743
139,-5.9489384,3.100743
140,-5.6971345,2.4899116
141,-5.6971345,2.4899116
142,-5.6971345,2.4899116
143,-5.6971345,2.4899116
144,-5.310822,1.8196357
145,-5.310822,1.8196357
146,-5.310822,1.8196357
147,-5.310822,1.8196357
148,-4.805806,1.11878
149,-4.805806,1.11878
150,-4.805806,1.11878
151,-4.805806,1.11878
152,-4.2003126,0.41614467
153,-4.2003126,0.41614467
154,-4.2003126,0.41614467
155,-4.2003126,0.41614467
156,-3.5136511,-0.26076463
157,-3.5136511,-0.26076463
158,-3.5136511,-0.26076463
159,-3.5136511,-0.26076463
160,-2.7663348,-0.8858095
161,-2.7663348,-0.8858095
162,-2.7663348,-0.8858095
163,-2.7663348,-0.8858095
164,-1.9791497,-1.435377
165,-1.9791497,-1.435377
166,-1.9791497,-1.435377
167,-1.9791497,-1.435377
168,-1.1734701,-1.8885255
169,-1.1734701,-1.8885255
170,-1.1734701,-1.8885255
171,-1.1734701,-1.8885255
172,-0.36983225,-2.2274518
173,-0.36983225,-2.2274518
174,-0.36983225,-2.2274518
175,-0.36983225,-2.2274518
176,0.4120172,-2.4386694
177,0.4120172,-2.4386694
178,0.4120172,-2.4386694
179,0.4120172,-2.4386694
180,1.1534274,-2.5126817
181,1.1534274,-2.5126817
182,1.1534274,-2.5126817
183,1.1534274,-2.5126817
184,1.837343,-2.444471
185,1.837343,-2.444471
186,1.837343,-2.444471
187,1.837343,-2.444471
188,2.4487314,-2.2332468
189,2.4487314,-2.2332468
190,2.4487314,-2.2332468
191,2.4487314,-2.2332468
192,2.9754426,-1.8831588
193,2.9754426,-1.8831588
194,2.9754426,-1.8831588
195,2.9754426,-1.8831588
196,3.406926,-1.4031231
197,3.406926,-1.4031231
198,3.406926,-1.4031231
199,3.406926,-1.4031231
200,3.7360656,-0.80620533
201,3.7360656,-0.80620533
202,3.7360656,-0.80620533
203,3.7360656,-0.80620533
204,3.9577646,-0.1092788
205,3.9577646,-0.1092788
206,3.9577646,-0.1092788
207,3.9577646,-0.1092788
208,4.0709443,0.666408
209,4.0709443,0.666408
210,4.0709443,0.666408
211,4.0709443,0.666408
212,4.076038,1.4963917
213,4.076038,1.4963917
214,4.076038,1.4963917
215,4.076038,1.4963917
216,3.9769216,2.3537753
217,3.9769216,2.3537753
218,3.9769216,2.3537753
219,3.9769216,2.3537753
220,3.779429,3.209314
221,3.779429,3.209314
222,3.779429,3.209314
223,3.779429,3.209314
224,3.4929895,4.032451
225,3.4929895,4.032451
226,3.4929895,4.032451
227,3.4929895,4.032451
228,3.1272595,4.791363
229,3.1272595,4.791363
230,3.1272595,4.791363
231,3.1272595,4.791363
232,2.6951706,5.454827
233,2.6951706,5.454827
234,2.6951706,5.454827
235,2.6951706,5.454827
236,2.2096646,5.992196
237,2.2096646,5.992196
238,2.2096646,5.992196
239,2.2096646,5.992196
240,1.6864258,6.374114
241,1.6864258,6.374114
242,1.6864258,6.374114
243,1.6864258,6.374114
244,1.1399051,6.5732865
245,1.1399051,6.5732865
246,1.1399051,6.5732865
